text_combined,label
"Subject: Work note. I will arrive after six, please pick up milk and bananas if you pass the store. Regular safe email sample #804.",safe
"Тема: Семейные вопросы. Напоминаю, что завтра встречаемся в офисе в десять утра у переговорной. Обычное безопасное письмо #805.",safe
Subject: Team note. Tomorrow's meeting is still at 10:00 and the room has not changed. Regular safe email sample #806.,safe
"Тема: Рабочая заметка. Пожалуйста, посмотри обычный список задач и отметь выполненные пункты. Обычное безопасное письмо #807.",safe
"Subject: Pickup request. I shared the draft notes, please review them whenever you have time. Regular safe email sample #808.",safe
"Тема: Документы. Сегодня созвон переносится на 16:30, запись в календаре остаётся прежней. Обычное безопасное письмо #809.",safe
"Subject: Notes. The call is moved to 4:30 pm, the calendar entry is the same. Regular safe email sample #810.",safe
Тема: Учёба. Не забудь взять документы со стола и положить их в синюю папку. Обычное безопасное письмо #811.,safe
Subject: Shopping list. Please take the printed papers from the desk and place them in the blue folder. Regular safe email sample #812.,safe
"Тема: Созвон. После работы давай зайдём в магазин за овощами, рисом и чаем. Обычное безопасное письмо #813.",safe
"Subject: Calendar update. We can stop by the grocery store later for rice, tea and vegetables. Regular safe email sample #814.",safe
"Тема: Календарь. Я отправил обычный черновик отчёта, посмотри формулировки, когда будет время. Обычное безопасное письмо #815.",safe
"Subject: Weekend plan. The report draft is attached for normal review, no rush from my side. Regular safe email sample #816.",safe
"Тема: Для семьи. Если будешь рядом с аптекой, купи, пожалуйста, пластырь и витамины. Обычное безопасное письмо #817.",safe
"Subject: Office update. If you are near the pharmacy, please buy vitamins and bandages. Regular safe email sample #818.",safe
"Тема: Список дел. Погода вечером прохладная, возьми куртку, если пойдёшь пешком. Обычное безопасное письмо #819.",safe
"Subject: Reminder. It may be chilly tonight, take a jacket if you walk home. Regular safe email sample #820.",safe
"Тема: Домашние дела. На выходных планируем поехать к родителям, напиши, удобно ли тебе в субботу. Обычное безопасное письмо #821.",safe
"Subject: Work note. We plan to visit the family on Saturday, let me know if that works for you. Regular safe email sample #822.",safe
"Тема: Планы на вечер. Я положил квитанции в верхний ящик, чтобы потом спокойно их разобрать. Обычное безопасное письмо #823.",safe
Subject: Team note. The receipts are in the top drawer so we can sort them later. Regular safe email sample #824.,safe
"Тема: Семейные вопросы. На кухне закончился кофе, можно купить обычную упаковку по пути. Обычное безопасное письмо #825.",safe
"Subject: Pickup request. We ran out of coffee in the kitchen, please buy a regular pack. Regular safe email sample #826.",safe
"Тема: Рабочая заметка. В расписании занятий изменений нет, аудитория остаётся той же. Обычное безопасное письмо #827.",safe
"Subject: Notes. There are no changes in the class schedule, same room as before. Regular safe email sample #828.",safe
"Тема: Документы. Я забронировал столик на пятницу, напомни, если планы изменятся. Обычное безопасное письмо #829.",safe
"Subject: Shopping list. I booked a table for Friday evening, tell me if your plans change. Regular safe email sample #830.",safe
"Тема: Учёба. Подготовил заметки по проекту, без спешки прочитай их завтра утром. Обычное безопасное письмо #831.",safe
"Subject: Calendar update. I prepared simple project notes, you can read them tomorrow morning. Regular safe email sample #832.",safe
"Тема: Созвон. Если удобно, забери посылку из пункта выдачи после обеда. Обычное безопасное письмо #833.",safe
Subject: Weekend plan. Please collect the package from the pickup point after lunch. Regular safe email sample #834.,safe
"Тема: Календарь. Оставил ключи у консьержа, если приедешь раньше меня. Обычное безопасное письмо #835.",safe
Subject: Office update. I left the keys with the concierge in case you arrive earlier. Regular safe email sample #836.,safe
"Тема: Для семьи. Список продуктов обновил: хлеб, яйца, макароны, томаты и сыр. Обычное безопасное письмо #837.",safe
"Subject: Reminder. The grocery list is updated: bread, eggs, pasta, tomatoes and cheese. Regular safe email sample #838.",safe
"Тема: Список дел. Сегодня в целом всё спокойно, просто напоминаю про встречу после обеда. Обычное безопасное письмо #839.",safe
"Subject: Work note. Everything is calm today, this is just a friendly reminder about the meeting. Regular safe email sample #840.",safe
"Тема: Домашние дела. Суп готов, по дороге домой купи хлеб и колбасу. Обычное безопасное письмо #841.",safe
"Subject: Team note. Dinner is ready, please buy bread and cheese on your way home. Regular safe email sample #842.",safe
"Тема: Планы на вечер. Я буду дома после семи, если сможешь, захвати молоко и яблоки. Обычное безопасное письмо #843.",safe
"Subject: Pickup request. I will arrive after six, please pick up milk and bananas if you pass the store. Regular safe email sample #844.",safe
"Тема: Семейные вопросы. Напоминаю, что завтра встречаемся в офисе в десять утра у переговорной. Обычное безопасное письмо #845.",safe
Subject: Notes. Tomorrow's meeting is still at 10:00 and the room has not changed. Regular safe email sample #846.,safe
"Тема: Рабочая заметка. Пожалуйста, посмотри обычный список задач и отметь выполненные пункты. Обычное безопасное письмо #847.",safe
"Subject: Shopping list. I shared the draft notes, please review them whenever you have time. Regular safe email sample #848.",safe
"Тема: Документы. Сегодня созвон переносится на 16:30, запись в календаре остаётся прежней. Обычное безопасное письмо #849.",safe
"Subject: Calendar update. The call is moved to 4:30 pm, the calendar entry is the same. Regular safe email sample #850.",safe
Тема: Учёба. Не забудь взять документы со стола и положить их в синюю папку. Обычное безопасное письмо #851.,safe
Subject: Weekend plan. Please take the printed papers from the desk and place them in the blue folder. Regular safe email sample #852.,safe
"Тема: Созвон. После работы давай зайдём в магазин за овощами, рисом и чаем. Обычное безопасное письмо #853.",safe
"Subject: Office update. We can stop by the grocery store later for rice, tea and vegetables. Regular safe email sample #854.",safe
"Тема: Календарь. Я отправил обычный черновик отчёта, посмотри формулировки, когда будет время. Обычное безопасное письмо #855.",safe
"Subject: Reminder. The report draft is attached for normal review, no rush from my side. Regular safe email sample #856.",safe
"Тема: Для семьи. Если будешь рядом с аптекой, купи, пожалуйста, пластырь и витамины. Обычное безопасное письмо #857.",safe
"Subject: Work note. If you are near the pharmacy, please buy vitamins and bandages. Regular safe email sample #858.",safe
"Тема: Список дел. Погода вечером прохладная, возьми куртку, если пойдёшь пешком. Обычное безопасное письмо #859.",safe
"Subject: Team note. It may be chilly tonight, take a jacket if you walk home. Regular safe email sample #860.",safe
"Тема: Домашние дела. На выходных планируем поехать к родителям, напиши, удобно ли тебе в субботу. Обычное безопасное письмо #861.",safe
"Subject: Pickup request. We plan to visit the family on Saturday, let me know if that works for you. Regular safe email sample #862.",safe
"Тема: Планы на вечер. Я положил квитанции в верхний ящик, чтобы потом спокойно их разобрать. Обычное безопасное письмо #863.",safe
Subject: Notes. The receipts are in the top drawer so we can sort them later. Regular safe email sample #864.,safe
"Тема: Семейные вопросы. На кухне закончился кофе, можно купить обычную упаковку по пути. Обычное безопасное письмо #865.",safe
"Subject: Shopping list. We ran out of coffee in the kitchen, please buy a regular pack. Regular safe email sample #866.",safe
"Тема: Рабочая заметка. В расписании занятий изменений нет, аудитория остаётся той же. Обычное безопасное письмо #867.",safe
"Subject: Calendar update. There are no changes in the class schedule, same room as before. Regular safe email sample #868.",safe
"Тема: Документы. Я забронировал столик на пятницу, напомни, если планы изменятся. Обычное безопасное письмо #869.",safe
"Subject: Weekend plan. I booked a table for Friday evening, tell me if your plans change. Regular safe email sample #870.",safe
"Тема: Учёба. Подготовил заметки по проекту, без спешки прочитай их завтра утром. Обычное безопасное письмо #871.",safe
"Subject: Office update. I prepared simple project notes, you can read them tomorrow morning. Regular safe email sample #872.",safe
"Тема: Созвон. Если удобно, забери посылку из пункта выдачи после обеда. Обычное безопасное письмо #873.",safe
Subject: Reminder. Please collect the package from the pickup point after lunch. Regular safe email sample #874.,safe
"Тема: Календарь. Оставил ключи у консьержа, если приедешь раньше меня. Обычное безопасное письмо #875.",safe
Subject: Work note. I left the keys with the concierge in case you arrive earlier. Regular safe email sample #876.,safe
"Тема: Для семьи. Список продуктов обновил: хлеб, яйца, макароны, томаты и сыр. Обычное безопасное письмо #877.",safe
"Subject: Team note. The grocery list is updated: bread, eggs, pasta, tomatoes and cheese. Regular safe email sample #878.",safe
"Тема: Список дел. Сегодня в целом всё спокойно, просто напоминаю про встречу после обеда. Обычное безопасное письмо #879.",safe
"Subject: Pickup request. Everything is calm today, this is just a friendly reminder about the meeting. Regular safe email sample #880.",safe
"Тема: Домашние дела. Суп готов, по дороге домой купи хлеб и колбасу. Обычное безопасное письмо #881.",safe
"Subject: Notes. Dinner is ready, please buy bread and cheese on your way home. Regular safe email sample #882.",safe
"Тема: Планы на вечер. Я буду дома после семи, если сможешь, захвати молоко и яблоки. Обычное безопасное письмо #883.",safe
"Subject: Shopping list. I will arrive after six, please pick up milk and bananas if you pass the store. Regular safe email sample #884.",safe
"Тема: Семейные вопросы. Напоминаю, что завтра встречаемся в офисе в десять утра у переговорной. Обычное безопасное письмо #885.",safe
Subject: Calendar update. Tomorrow's meeting is still at 10:00 and the room has not changed. Regular safe email sample #886.,safe
"Тема: Рабочая заметка. Пожалуйста, посмотри обычный список задач и отметь выполненные пункты. Обычное безопасное письмо #887.",safe
"Subject: Weekend plan. I shared the draft notes, please review them whenever you have time. Regular safe email sample #888.",safe
"Тема: Документы. Сегодня созвон переносится на 16:30, запись в календаре остаётся прежней. Обычное безопасное письмо #889.",safe
"Subject: Office update. The call is moved to 4:30 pm, the calendar entry is the same. Regular safe email sample #890.",safe
Тема: Учёба. Не забудь взять документы со стола и положить их в синюю папку. Обычное безопасное письмо #891.,safe
Subject: Reminder. Please take the printed papers from the desk and place them in the blue folder. Regular safe email sample #892.,safe
"Тема: Созвон. После работы давай зайдём в магазин за овощами, рисом и чаем. Обычное безопасное письмо #893.",safe
"Subject: Work note. We can stop by the grocery store later for rice, tea and vegetables. Regular safe email sample #894.",safe
"Тема: Календарь. Я отправил обычный черновик отчёта, посмотри формулировки, когда будет время. Обычное безопасное письмо #895.",safe
"Subject: Team note. The report draft is attached for normal review, no rush from my side. Regular safe email sample #896.",safe
"Тема: Для семьи. Если будешь рядом с аптекой, купи, пожалуйста, пластырь и витамины. Обычное безопасное письмо #897.",safe
"Subject: Pickup request. If you are near the pharmacy, please buy vitamins and bandages. Regular safe email sample #898.",safe
"Тема: Список дел. Погода вечером прохладная, возьми куртку, если пойдёшь пешком. Обычное безопасное письмо #899.",safe
"Subject: Notes. It may be chilly tonight, take a jacket if you walk home. Regular safe email sample #900.",safe
"Тема: Домашние дела. На выходных планируем поехать к родителям, напиши, удобно ли тебе в субботу. Обычное безопасное письмо #901.",safe
"Subject: Shopping list. We plan to visit the family on Saturday, let me know if that works for you. Regular safe email sample #902.",safe
"Тема: Планы на вечер. Я положил квитанции в верхний ящик, чтобы потом спокойно их разобрать. Обычное безопасное письмо #903.",safe
Subject: Calendar update. The receipts are in the top drawer so we can sort them later. Regular safe email sample #904.,safe
"Тема: Семейные вопросы. На кухне закончился кофе, можно купить обычную упаковку по пути. Обычное безопасное письмо #905.",safe
"Subject: Weekend plan. We ran out of coffee in the kitchen, please buy a regular pack. Regular safe email sample #906.",safe
"Тема: Рабочая заметка. В расписании занятий изменений нет, аудитория остаётся той же. Обычное безопасное письмо #907.",safe
"Subject: Office update. There are no changes in the class schedule, same room as before. Regular safe email sample #908.",safe
"Тема: Документы. Я забронировал столик на пятницу, напомни, если планы изменятся. Обычное безопасное письмо #909.",safe
"Subject: Reminder. I booked a table for Friday evening, tell me if your plans change. Regular safe email sample #910.",safe
"Тема: Учёба. Подготовил заметки по проекту, без спешки прочитай их завтра утром. Обычное безопасное письмо #911.",safe
"Subject: Work note. I prepared simple project notes, you can read them tomorrow morning. Regular safe email sample #912.",safe
"Тема: Созвон. Если удобно, забери посылку из пункта выдачи после обеда. Обычное безопасное письмо #913.",safe
Subject: Team note. Please collect the package from the pickup point after lunch. Regular safe email sample #914.,safe
"Тема: Календарь. Оставил ключи у консьержа, если приедешь раньше меня. Обычное безопасное письмо #915.",safe
Subject: Pickup request. I left the keys with the concierge in case you arrive earlier. Regular safe email sample #916.,safe
"Тема: Для семьи. Список продуктов обновил: хлеб, яйца, макароны, томаты и сыр. Обычное безопасное письмо #917.",safe
"Subject: Notes. The grocery list is updated: bread, eggs, pasta, tomatoes and cheese. Regular safe email sample #918.",safe
"Тема: Список дел. Сегодня в целом всё спокойно, просто напоминаю про встречу после обеда. Обычное безопасное письмо #919.",safe
"Subject: Shopping list. Everything is calm today, this is just a friendly reminder about the meeting. Regular safe email sample #920.",safe
"Тема: Домашние дела. Суп готов, по дороге домой купи хлеб и колбасу. Обычное безопасное письмо #921.",safe
"Subject: Calendar update. Dinner is ready, please buy bread and cheese on your way home. Regular safe email sample #922.",safe
"Тема: Планы на вечер. Я буду дома после семи, если сможешь, захвати молоко и яблоки. Обычное безопасное письмо #923.",safe
"Subject: Weekend plan. I will arrive after six, please pick up milk and bananas if you pass the store. Regular safe email sample #924.",safe
"Тема: Семейные вопросы. Напоминаю, что завтра встречаемся в офисе в десять утра у переговорной. Обычное безопасное письмо #925.",safe
Subject: Office update. Tomorrow's meeting is still at 10:00 and the room has not changed. Regular safe email sample #926.,safe
"Тема: Рабочая заметка. Пожалуйста, посмотри обычный список задач и отметь выполненные пункты. Обычное безопасное письмо #927.",safe
"Subject: Reminder. I shared the draft notes, please review them whenever you have time. Regular safe email sample #928.",safe
"Тема: Документы. Сегодня созвон переносится на 16:30, запись в календаре остаётся прежней. Обычное безопасное письмо #929.",safe
"Subject: Work note. The call is moved to 4:30 pm, the calendar entry is the same. Regular safe email sample #930.",safe
Тема: Учёба. Не забудь взять документы со стола и положить их в синюю папку. Обычное безопасное письмо #931.,safe
Subject: Team note. Please take the printed papers from the desk and place them in the blue folder. Regular safe email sample #932.,safe
"Тема: Созвон. После работы давай зайдём в магазин за овощами, рисом и чаем. Обычное безопасное письмо #933.",safe
"Subject: Pickup request. We can stop by the grocery store later for rice, tea and vegetables. Regular safe email sample #934.",safe
"Тема: Календарь. Я отправил обычный черновик отчёта, посмотри формулировки, когда будет время. Обычное безопасное письмо #935.",safe
"Subject: Notes. The report draft is attached for normal review, no rush from my side. Regular safe email sample #936.",safe
"Тема: Для семьи. Если будешь рядом с аптекой, купи, пожалуйста, пластырь и витамины. Обычное безопасное письмо #937.",safe
"Subject: Shopping list. If you are near the pharmacy, please buy vitamins and bandages. Regular safe email sample #938.",safe
"Тема: Список дел. Погода вечером прохладная, возьми куртку, если пойдёшь пешком. Обычное безопасное письмо #939.",safe
"Subject: Calendar update. It may be chilly tonight, take a jacket if you walk home. Regular safe email sample #940.",safe
"Тема: Домашние дела. На выходных планируем поехать к родителям, напиши, удобно ли тебе в субботу. Обычное безопасное письмо #941.",safe
"Subject: Weekend plan. We plan to visit the family on Saturday, let me know if that works for you. Regular safe email sample #942.",safe
"Тема: Планы на вечер. Я положил квитанции в верхний ящик, чтобы потом спокойно их разобрать. Обычное безопасное письмо #943.",safe
Subject: Office update. The receipts are in the top drawer so we can sort them later. Regular safe email sample #944.,safe
"Тема: Семейные вопросы. На кухне закончился кофе, можно купить обычную упаковку по пути. Обычное безопасное письмо #945.",safe
"Subject: Reminder. We ran out of coffee in the kitchen, please buy a regular pack. Regular safe email sample #946.",safe
"Тема: Рабочая заметка. В расписании занятий изменений нет, аудитория остаётся той же. Обычное безопасное письмо #947.",safe
"Subject: Work note. There are no changes in the class schedule, same room as before. Regular safe email sample #948.",safe
"Тема: Документы. Я забронировал столик на пятницу, напомни, если планы изменятся. Обычное безопасное письмо #949.",safe
"Subject: Team note. I booked a table for Friday evening, tell me if your plans change. Regular safe email sample #950.",safe
"Тема: Учёба. Подготовил заметки по проекту, без спешки прочитай их завтра утром. Обычное безопасное письмо #951.",safe
"Subject: Pickup request. I prepared simple project notes, you can read them tomorrow morning. Regular safe email sample #952.",safe
"Тема: Созвон. Если удобно, забери посылку из пункта выдачи после обеда. Обычное безопасное письмо #953.",safe
Subject: Notes. Please collect the package from the pickup point after lunch. Regular safe email sample #954.,safe
"Тема: Календарь. Оставил ключи у консьержа, если приедешь раньше меня. Обычное безопасное письмо #955.",safe
Subject: Shopping list. I left the keys with the concierge in case you arrive earlier. Regular safe email sample #956.,safe
"Тема: Для семьи. Список продуктов обновил: хлеб, яйца, макароны, томаты и сыр. Обычное безопасное письмо #957.",safe
"Subject: Calendar update. The grocery list is updated: bread, eggs, pasta, tomatoes and cheese. Regular safe email sample #958.",safe
"Тема: Список дел. Сегодня в целом всё спокойно, просто напоминаю про встречу после обеда. Обычное безопасное письмо #959.",safe
"Subject: Weekend plan. Everything is calm today, this is just a friendly reminder about the meeting. Regular safe email sample #960.",safe
"Тема: Домашние дела. Суп готов, по дороге домой купи хлеб и колбасу. Обычное безопасное письмо #961.",safe
"Subject: Office update. Dinner is ready, please buy bread and cheese on your way home. Regular safe email sample #962.",safe
"Тема: Планы на вечер. Я буду дома после семи, если сможешь, захвати молоко и яблоки. Обычное безопасное письмо #963.",safe
"Subject: Reminder. I will arrive after six, please pick up milk and bananas if you pass the store. Regular safe email sample #964.",safe
"Тема: Семейные вопросы. Напоминаю, что завтра встречаемся в офисе в десять утра у переговорной. Обычное безопасное письмо #965.",safe
Subject: Work note. Tomorrow's meeting is still at 10:00 and the room has not changed. Regular safe email sample #966.,safe
"Тема: Рабочая заметка. Пожалуйста, посмотри обычный список задач и отметь выполненные пункты. Обычное безопасное письмо #967.",safe
"Subject: Team note. I shared the draft notes, please review them whenever you have time. Regular safe email sample #968.",safe
"Тема: Документы. Сегодня созвон переносится на 16:30, запись в календаре остаётся прежней. Обычное безопасное письмо #969.",safe
"Subject: Pickup request. The call is moved to 4:30 pm, the calendar entry is the same. Regular safe email sample #970.",safe
Тема: Учёба. Не забудь взять документы со стола и положить их в синюю папку. Обычное безопасное письмо #971.,safe
Subject: Notes. Please take the printed papers from the desk and place them in the blue folder. Regular safe email sample #972.,safe
"Тема: Созвон. После работы давай зайдём в магазин за овощами, рисом и чаем. Обычное безопасное письмо #973.",safe
"Subject: Shopping list. We can stop by the grocery store later for rice, tea and vegetables. Regular safe email sample #974.",safe
"Тема: Календарь. Я отправил обычный черновик отчёта, посмотри формулировки, когда будет время. Обычное безопасное письмо #975.",safe
"Subject: Calendar update. The report draft is attached for normal review, no rush from my side. Regular safe email sample #976.",safe
"Тема: Для семьи. Если будешь рядом с аптекой, купи, пожалуйста, пластырь и витамины. Обычное безопасное письмо #977.",safe
"Subject: Weekend plan. If you are near the pharmacy, please buy vitamins and bandages. Regular safe email sample #978.",safe
"Тема: Список дел. Погода вечером прохладная, возьми куртку, если пойдёшь пешком. Обычное безопасное письмо #979.",safe
"Subject: Office update. It may be chilly tonight, take a jacket if you walk home. Regular safe email sample #980.",safe
"Тема: Домашние дела. На выходных планируем поехать к родителям, напиши, удобно ли тебе в субботу. Обычное безопасное письмо #981.",safe
"Subject: Reminder. We plan to visit the family on Saturday, let me know if that works for you. Regular safe email sample #982.",safe
"Тема: Планы на вечер. Я положил квитанции в верхний ящик, чтобы потом спокойно их разобрать. Обычное безопасное письмо #983.",safe
Subject: Work note. The receipts are in the top drawer so we can sort them later. Regular safe email sample #984.,safe
"Тема: Семейные вопросы. На кухне закончился кофе, можно купить обычную упаковку по пути. Обычное безопасное письмо #985.",safe
"Subject: Team note. We ran out of coffee in the kitchen, please buy a regular pack. Regular safe email sample #986.",safe
"Тема: Рабочая заметка. В расписании занятий изменений нет, аудитория остаётся той же. Обычное безопасное письмо #987.",safe
"Subject: Pickup request. There are no changes in the class schedule, same room as before. Regular safe email sample #988.",safe
"Тема: Документы. Я забронировал столик на пятницу, напомни, если планы изменятся. Обычное безопасное письмо #989.",safe
"Subject: Notes. I booked a table for Friday evening, tell me if your plans change. Regular safe email sample #990.",safe
"Тема: Учёба. Подготовил заметки по проекту, без спешки прочитай их завтра утром. Обычное безопасное письмо #991.",safe
"Subject: Shopping list. I prepared simple project notes, you can read them tomorrow morning. Regular safe email sample #992.",safe
"Тема: Созвон. Если удобно, забери посылку из пункта выдачи после обеда. Обычное безопасное письмо #993.",safe
Subject: Calendar update. Please collect the package from the pickup point after lunch. Regular safe email sample #994.,safe
"Тема: Календарь. Оставил ключи у консьержа, если приедешь раньше меня. Обычное безопасное письмо #995.",safe
Subject: Weekend plan. I left the keys with the concierge in case you arrive earlier. Regular safe email sample #996.,safe
"Тема: Для семьи. Список продуктов обновил: хлеб, яйца, макароны, томаты и сыр. Обычное безопасное письмо #997.",safe
"Subject: Office update. The grocery list is updated: bread, eggs, pasta, tomatoes and cheese. Regular safe email sample #998.",safe
"Тема: Список дел. Сегодня в целом всё спокойно, просто напоминаю про встречу после обеда. Обычное безопасное письмо #999.",safe
"Subject: Reminder. Everything is calm today, this is just a friendly reminder about the meeting. Regular safe email sample #1000.",safe
